Entity,Code,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
Africa,,1965,1.16458609817792,0.03435751548,0,13.905635174733,0,0,0,1.17324135480786
Africa,,1966,1.16323989635064,0.03841169832,0,15.510004137511,0,0,0,1.28415363949191
Africa,,1967,1.18904970483155,0.03796441056,0,16.190636359104,0,0,0,1.27379893517198
Africa,,1968,1.23664647866971,0.03848029128,0,18.938340564834,0,0,0,1.34421856736932
Africa,,1969,1.24791451765695,0.04497119928,0,22.100889620817,0,0,0,1.3627294734038
Africa,,1970,1.29872483802722,0.05587317,0,27.630429815552,0,0,0,1.50626386644244
Africa,,1971,1.37884434749587,0.0662589493124016,0.164,26.013390904094,0,0,0,1.70294565134609
Africa,,1972,1.38315889174965,0.0888143649331407,0.165,29.633196415376,0,0,0,1.84581668034922
Africa,,1973,1.47207727225914,0.142386449153759,0.17,31.345707551533,0,0,0,1.98518736043262
Africa,,1974,1.53232641447295,0.160266554573332,0.175,35.667074289357,0,0,0,2.05210429651386
Africa,,1975,1.62388981308185,0.19309815889595,0.172,37.717969971158,0,0,0,2.14712670149274
Africa,,1976,1.73186696184599,0.219533003822792,0.185,41.797633239816,0,0,0,2.38395287542661
Africa,,1977,1.77011443839973,0.245643087283714,0.189,45.928768122531,0,0,0,2.52397466194045
Africa,,1978,1.72013609844632,0.350531632120819,0.195,46.306938740575,0,0,0,2.6573532280513
Africa,,1979,1.82608918711079,0.535834137436616,0.201,49.56523298388,0,0,0,2.8336725341138
Africa,,1980,1.95680541398526,0.672890317920808,0.207,48.3117843558753,0,0,0,2.99835024777342
Africa,,1981,2.2888756201446,0.822568161587584,0.218,50.1929060618705,0,0,0,3.19095823206094
Africa,,1982,2.52423317705745,0.888240775408616,0.236,50.2062371347722,0,0,0,3.3499432403537
Africa,,1983,2.56768577008527,0.976591249182663,0.23,45.2471600618705,0,0,0,3.46372812961368
Africa,,1984,2.74643233835874,0.935650009557156,0.234,44.4899733194245,3.925,0,0,3.53749514195785
Africa,,1985,2.83379720179343,1.00383388938619,0.269,49.4496850519584,5.315,0,0,3.6170325400156
Africa,,1986,2.89928194704332,1.12777632936168,0.659,51.1453733013589,8.803,0,0,3.56344529300922
Africa,,1987,2.98195103623895,1.16418368573268,0.658,49.0564603084245,6.167,0,0,3.74359887984496
Africa,,1988,3.20457889721043,1.29040034620538,0.626,53.5934563571399,10.493,0,0,3.91818368247768
Africa,,1989,3.00823510262847,1.33729574796648,0.617,56.2762147671271,11.099,0,0,4.06275989236045
Africa,,1990,3.16011550144506,1.43512338396058,0.765731343269348,57.254659123238,8.449,0,0,4.12692607104872
Africa,,1991,3.07150044663975,1.44588813474203,0.788,60.651488412762,9.144,0,0,4.15549736029661
Africa,,1992,3.08988269342477,1.51657292668545,0.824250000088655,57.8602916846068,9.28800028464704,0,0,4.25137211089493
Africa,,1993,3.13781474301955,1.4855183185692,0.915700000043806,56.6825072679302,7.2550000528293,0,0.002,4.30087810305575
Africa,,1994,3.2190074306743,1.55458062846897,0.82100000004172,57.5960485671106,9.69699985359751,0,0.0054,4.40007470660603
Africa,,1995,3.31849022437628,1.66047659188206,1.02070000002295,59.768876874667,11.3009994312497,0,0.0063,4.55397468947989
Africa,,1996,3.36438661870679,1.7430902933842,1.26009308793189,62.316458674204,11.7750000857429,0,0.0071,4.66725826678825
Africa,,1997,3.44995703696385,1.70811193018123,1.38864040821181,63.8524975622244,12.6469998750788,0,0.0072,4.79383338874449
Africa,,1998,3.37070620346258,1.7976131797183,1.71454928559653,66.6548878792364,13.6009994479978,0,0.0076,4.9097416677441
Africa,,1999,3.47573023208685,1.814470586955,1.69612479896766,70.6842613165359,12.8369998764623,0,0.0198,5.08605623801978
Africa,,2000,3.46778609430596,2.00456048250493,2.26906315789474,75.2458166169896,13.0100000947359,0.0131410000026226,0.176,5.1143137076989
Africa,,2001,3.51211558341794,2.31359815404262,2.33535263157895,80.8641147201386,10.7189996440256,0.0163599999945611,0.41608,5.18028583611191
Africa,,2002,3.36276333871271,2.45255085417971,2.2864,85.1814681310532,11.9909994362741,0.0194710100715058,0.444584,5.27439228151107
Africa,,2003,3.66016551157846,2.60540806511883,2.6224,82.8726014590169,12.6629992241536,0.0230290101063745,0.541199,5.41533890944901
Africa,,2004,4.02584399669286,2.83641918504681,2.9841,87.4054692560565,13.3651227101691,0.0274610100035677,0.769280505050505,5.67315657581986
Africa,,2005,3.73691249190258,2.94248731703897,3.0148,89.0657341822671,11.2926541620917,0.0323760101699652,0.782382111111111,5.95917049278269
Africa,,2006,3.78995763207475,3.0708388385657,3.77529,92.2405530090405,10.0259994219654,0.04065700986245,0.852565606060606,6.00011321579651
Africa,,2007,3.85266136470971,3.26902109688099,3.14685,95.3405618110886,11.316999865394,0.0533332930266589,1.01622336363934,6.20085715146715
Africa,,2008,4.24614207492077,3.41202842481023,3.271422,97.1572092517623,13.0039996606645,0.0751322020028171,1.31217813131313,6.54906627684515
Africa,,2009,4.22793915938384,3.44074902368022,3.56272219,99.761136896318,12.8059994422088,0.0981529272484478,1.58973093939543,6.78793944605963
Africa,,2010,4.19091509146052,3.56100354242245,3.829542064,107.426832640974,13.5269998814867,0.213820750424688,2.28418243433914,7.12772164412035
Africa,,2011,4.12068023468254,3.85949960524872,3.929656611,110.444821003428,12.902,0.452785300917026,2.53747293937963,6.9344420623771
Africa,,2012,4.01790940419431,4.14386714127381,4.089949862,110.95230022209,12.9674339051899,0.551142125598304,2.96173124049708,7.31197000205143
Africa,,2013,4.07029656919066,4.19867709696927,4.438767925,117.672846411783,14.1059983666056,0.824348140214048,3.55978430255575,7.57309587272116
Africa,,2014,4.26406356540346,4.31612137182729,5.5527232037855,123.726794763832,13.7939996664171,1.8313081702883,5.15812183421232,7.69994153827087
Africa,,2015,4.0266831744739,4.62457138843598,7.13598651047234,119.856819942048,12.237,3.59570987414939,8.88828628262324,7.87437048412366
Africa,,2016,4.27370257251537,4.75281940755511,7.20684010560951,115.801249959376,15.913439,4.93930956480591,11.3058206727939,7.94515304825074
Africa,,2017,4.25717734837494,5.04318990096537,7.57101285105754,123.815624670665,15.756337,6.98405065212109,12.4581790957429,7.9909102580912
Africa,,2018,4.40535965474694,5.35726740185977,8.0595333742491,130.387839922165,11.090427,9.85022285765903,14.2877954133044,8.0740461195408
Africa,,2019,4.47238731523282,5.40460052580624,8.18424727799022,132.734790526592,14.214193,19.3779778279018,17.5080525020565,8.27863984509892
Algeria,DZA,1965,0.00293076,0.0267498,0,0.4,0,0,0,0.055458907
Algeria,DZA,1966,0.002847024,0.0277893,0,0.355,0,0,0,0.072981739
Algeria,DZA,1967,0.002177136,0.0269577,0,0.41,0,0,0,0.068191312
Algeria,DZA,1968,0.00230274,0.0283437,0,0.563,0,0,0,0.072602285
Algeria,DZA,1969,0.00293076,0.037266075,0,0.361,0,0,0,0.076701348
Algeria,DZA,1970,0.003475044,0.03503115,0,0.58,0,0,0,0.087651651
Algeria,DZA,1971,0.000962964,0.0397782,0,0.33,0,0,0,0.098784181
Algeria,DZA,1972,0.00083736,0.04618845,0,0.495,0,0,0,0.108437091
Algeria,DZA,1973,0.000962964,0.064293075,0,0.752,0,0,0,0.118441242
Algeria,DZA,1974,0.000795492,0.0744282,0,0.497,0,0,0,0.131557827
Algeria,DZA,1975,0.001004832,0.102564,0,0.328,0,0,0,0.146270403
Algeria,DZA,1976,0.001967796,0.121275,0,0.389,0,0,0,0.168183837
Algeria,DZA,1977,0.002553948,0.1292445,0,0.269,0,0,0,0.190103377
Algeria,DZA,1978,0.001297908,0.2075535,0,0.25,0,0,0,0.196588601
Algeria,DZA,1979,0.003014496,0.2934855,0,0.291,0,0,0,0.235147022
Algeria,DZA,1980,0.002679552,0.3939705,0,0.257,0,0,0,0.238328748
Algeria,DZA,1981,0.00188406,0.512127,0,0.366,0,0,0,0.256763062
Algeria,DZA,1982,0.03495978,0.5810805,0,0.479,0,0,0,0.272064304
Algeria,DZA,1983,0.03119166,0.636174,0,0.235,0,0,0,0.305612716
Algeria,DZA,1984,0.034582968,0.5589045,0,0.452,0,0,0,0.338407223
Algeria,DZA,1985,0.036090216,0.553707,0,0.646,0,0,0,0.347593691
Algeria,DZA,1986,0.03705318,0.606375,0,0.25,0,0,0,0.352876515
Algeria,DZA,1987,0.044296344,0.620235,0,0.499,0,0,0,0.356761886
Algeria,DZA,1988,0.04165866,0.6988905,0,0.183,0,0,0,0.357021355
Algeria,DZA,1989,0.035210988,0.657657,0,0.226,0,0,0,0.37417198
Algeria,DZA,1990,0.027591012,0.7023555,0,0.135,0,0,0,0.402521817
Algeria,DZA,1991,0.02847024,0.693693,0,0.293,0,0,0,0.39826003
Algeria,DZA,1992,0.033829344,0.7162155,0,0.199,0,0,0,0.40065356
Algeria,DZA,1993,0.027549144,0.6427575,0,0.353,0,0,0,0.398717556
Algeria,DZA,1994,0.02595816,0.6774075,0,0.166,0,0,0,0.381783225
Algeria,DZA,1995,0.02595816,0.7279965,0,0.193,0,0,0,0.371312218
Algeria,DZA,1996,0.012225456,0.747747,0,0.135,0,0,0,0.354319487
Algeria,DZA,1997,0.021436416,0.698544,0,0.075,0,0,0,0.35151631
Algeria,DZA,1998,0.022943664,0.7224525,0,0.215,0,0,0,0.362371493
Algeria,DZA,1999,0.024576516,0.7383915,0,0.203,0,0,0,0.356034045
Algeria,DZA,2000,0.02030598,0.687646575,0,0.054,0,0,0,0.371276927
Algeria,DZA,2001,0.02344608,0.71035965,0,0.069,0,0,0,0.384391202
Algeria,DZA,2002,0.03077298,0.70141995,0,0.057,0,0,0,0.426230027
Algeria,DZA,2003,0.025372008,0.741354075,0,0.265,0,0,0,0.443426825
Algeria,DZA,2004,0.030270564,0.762837075,0,0.251,0,0,0,0.463488589
Algeria,DZA,2005,0.024869592,0.80481555,0,0.5553,0,0,0,0.48316818564
Algeria,DZA,2006,0.036927576,0.822591,0,0.2176,0,0,0,0.5034445947
Algeria,DZA,2007,0.031694076,0.841704532307692,0,0.226,0,0,0,0.56300398731025
Algeria,DZA,2008,0.031694076,0.87855075,0,0.283,0,0,0,0.611697227023
Algeria,DZA,2009,0.020347848,0.94362345,0,0.342,0,0,0,0.648483946
Algeria,DZA,2010,0.01297908,0.9117801,0,0.173,0,0.0091,0,0.648175878
Algeria,DZA,2011,0.0115137,0.96469065,0,0.378,0,0.01811875,0,0.692019551
Algeria,DZA,2012,0.012225456,1.0754667,0,0.389,0,0.0267230136986301,0,0.735822964
Algeria,DZA,2013,0.006615144,1.15637445,0,0.099,0,0.0286,0,0.768874986
Algeria,DZA,2014,0.007494372,1.2993057,0,0.193,0,0.06,0.001,0.79893055
Algeria,DZA,2015,0.005568444,1.36521,0,0.145,0,0.058,0.019,0.8501345398
Algeria,DZA,2016,0.002051532,1.389465,0,0.072,0,0.245,0.0190520547945205,0.8259877415
Algeria,DZA,2017,0.007619976,1.42065,0,0.056,0,0.504,0.019,0.8111603359
Algeria,DZA,2018,0.020934,1.562715,0,0.117,0,0.603,0.01,0.8292736364
Algeria,DZA,2019,0.020934,1.62855,0,0.1515,0,0.615,0.01,0.8817371208
Argentina,ARG,1965,0.0304381770714656,0.1484424,0,1.225,0,0,0,0.936501457724806
Argentina,ARG,1966,0.0250985458758962,0.16076592,0,1.241,0,0,0,0.966833287263018
Argentina,ARG,1967,0.02822542915981,0.16811802,0,1.271,0,0,0,0.990671854847528
Argentina,ARG,1968,0.0274285269917837,0.18719847,0,1.498,0,0,0,1.01162691819039
Argentina,ARG,1969,0.0328398119867313,0.18649827,0,1.344,0,0,0,1.05113431415908
Argentina,ARG,1970,0.0422013541680216,0.2107602,0.0475409912536443,1.555,0,0,0,0.943775287422526
Argentina,ARG,1971,0.0369991513031572,0.22752999,0.0498646137026239,1.544,0,0,0,1.007910396
Argentina,ARG,1972,0.0311446616357878,0.25532793,0.0643531519274376,1.504,0,0,0,1.009286106
Argentina,ARG,1973,0.0341874791240202,0.29054799,0.0490424344023324,2.994,0,0,0,1.012744459
Argentina,ARG,1974,0.0425733187044874,0.30752784,0.0500676714285714,5.028,1.036,0,0,1.016294291
Argentina,ARG,1975,0.0414393850484502,0.31509,0.054922641509434,5.201,2.517,0,0,0.95738496
Argentina,ARG,1976,0.0419133067538981,0.3546513,0.0502027915451895,5.013,2.572,0,0,0.994542131
Argentina,ARG,1977,0.0396306110920702,0.3704058,0.0538551078167116,5.766,1.637,0,0,1.048462724
Argentina,ARG,1978,0.0483091032944123,0.3602529,0.0541366620879121,7.752,2.896,0,0,1.048424516
Argentina,ARG,1979,0.0450060257834579,0.3704058,0.0843937633928572,10.66,2.692,0,0,1.108975094
Argentina,ARG,1980,0.0401205226544455,0.4036653,0.0862515679442509,15.144,2.34,0,0,1.037729972
Argentina,ARG,1981,0.0380176819448025,0.4218705,0.0747225,14.685,2.816,0,0,0.962041366
Argentina,ARG,1982,0.0383978741394194,0.4792869,0.095912465437788,17.593,1.87,0,0,0.922755709
Argentina,ARG,1983,0.0348478676110437,0.5153472,0.137314784053156,18.419,3.405,0,0,0.939376469
Argentina,ARG,1984,0.025866805296863,0.5486067,0.0973927918118467,19.88,4.641,0,0,0.885555937
Argentina,ARG,1985,0.0381585807422239,0.5605101,0.103321614285714,20.646,5.766,0,0,0.801013266
Argentina,ARG,1986,0.0435936575890372,0.605673,0.107078920807453,21.009,5.711,0,0,0.920089592
Argentina,ARG,1987,0.0483828220102816,0.6060231,0.108156823308271,21.841,6.465,0,0,0.98201877
Argentina,ARG,1988,0.0495804586981402,0.7079022,0.121116047351525,15.033,5.798,0,0,0.979305352
Argentina,ARG,1989,0.0536499654395106,0.7436124,0.119376907894737,12.965,5.039,0,0,0.888442783
Argentina,ARG,1990,0.0441580758735109,0.7103529,0.106763283730159,17.876,7.281,0,0,0.840395122
Argentina,ARG,1991,0.0388584449182651,0.7233066,0.0996004043126685,16.221,7.756,0,0,0.865808408
Argentina,ARG,1992,0.0438053890960686,0.7821234,0.101865494505495,19.7790505050505,7.081,0,0,0.914558087
Argentina,ARG,1993,0.029051953992,0.8258859,0.107438402777778,23.5554747474748,7.75,0,0,0.90585889
Argentina,ARG,1994,0.025434385164393,0.8489925,0.119290037593985,27.9727878787879,8.235,0,0,0.875660084
Argentina,ARG,1995,0.0266909486920615,0.9449199,0.115592457298137,28.4581212121212,7.066,0,0,0.87084427
Argentina,ARG,1996,0.0279605381191482,1.0842597,0.351397492063492,25.9451818181818,7.459,0,0.009618,0.905127057
Argentina,ARG,1997,0.0220597704594418,0.9991854,0.44563205,33.0299595959596,7.961,0,0.014592,0.906223687
Argentina,ARG,1998,0.0296546737018068,1.0681551,0.463881203007519,32.4217878787879,7.453,0.000017,0.032541,0.926250484
Argentina,ARG,1999,0.0355876903485689,1.1329236,0.650455142857143,26.5300707070707,7.106,0.000026,0.034781,0.862435853
Argentina,ARG,2000,0.0270455302918545,1.1626821,0.675014310104529,34.0340101010101,6.177,0.000036,0.034758,0.871115993
Argentina,ARG,2001,0.022164668208594,1.0884609,0.609325850253807,41.9032626262626,7.059,0.000043,0.049361,0.839211487
Argentina,ARG,2002,0.0165106673699047,1.0597527,0.850248637873754,41.4670505050505,5.821,0.000047,0.073405,0.773544477
Argentina,ARG,2003,0.0201379126788292,1.2106458,1.01407985835694,39.0800808080808,7.566,0.000065,0.077954,0.796118012
Argentina,ARG,2004,0.034271349911862,1.3251285,0.900295090287307,35.4028787878788,7.869,0.00007,0.072446,0.837530224
Argentina,ARG,2005,0.039461921818754,1.414404,1.07407290085825,39.3500909090909,6.873,0.000081,0.071719665,0.890232611875
Argentina,ARG,2006,0.035725754078428,1.463418,1.56741031456089,43.624,7.721,0.00009,0.06964,0.935856538939594
Argentina,ARG,2007,0.0516972999576269,1.5376392,1.57570869577978,37.741,7.254,0.0001089,0.061593,1.03953201984136
Argentina,ARG,2008,0.0630578474375606,1.5547941,1.69353638367225,37.199,7.394,0.0001437,0.041951078,1.06903855205336
Argentina,ARG,2009,0.034635377007853,1.50608009778098,1.72875616184549,40.783,8.183,0.000076084,0.0368315286,1.04695621103385
Argentina,ARG,2010,0.0484994881791344,1.51514699610441,2.01325481034589,40.543,7.21,0.00008589,0.0253516062,1.1746565094418
Argentina,ARG,2011,0.0526271229518496,1.57823239281069,2.19020582803824,39.641,6.4,0.001614,0.02659055,1.17631168019178
Argentina,ARG,2012,0.0492090500910157,1.64391153609045,2.4538216104798,36.876,6.402,0.0081729668,0.369861999333,1.22303093003574
Argentina,ARG,2013,0.0537814898060142,1.65699680275834,2.45735005010909,40.7,6.207,0.015074079,0.453354876,1.31108195234113
Argentina,ARG,2014,0.0572101797641976,1.66157924628949,2.30202525205828,40.864,5.514,0.015944,0.619491,1.2854613455212
Argentina,ARG,2015,0.0569308653997225,1.67949245755297,2.37825859784431,41.7709,7.039,0.014683,0.593334963,1.32224509890285
Argentina,ARG,2016,0.04387910886468,1.73556040277317,1.96340864256076,38.2543932713468,8.285,0.014273,0.547359,1.29374402213334
Argentina,ARG,2017,0.0450910374466118,1.73880102789221,2.38365450770783,41.5429785772894,6.088,0.016417,0.611567,1.25962082255732
Argentina,ARG,2018,0.04935293160336,1.75335262851297,2.49228727065315,41.6478651794838,6.872,0.10813,1.412743,1.20352201978679
Argentina,ARG,2019,0.0228517280442893,1.70966142212289,2.39731400226771,37.0667870793447,8.441898,0.799697913,4.995966424,1.18557998955182
Asia Pacific,,1965,10.0106332143893,0.202435083924779,1.644,156.0895546,0.025,0,0,6.82870408044678
Asia Pacific,,1966,10.5534438959227,0.224601311026549,1.643,162.3118272,0.584,0,0,7.86919548216621
Asia Pacific,,1967,10.2754752246383,0.257009443347434,1.424,152.8667474,0.629,0,0,9.17131491851091
Asia Pacific,,1968,10.4282393297827,0.280144910076991,1.577,168.249119,1.044,0,0,10.4878924490129
Asia Pacific,,1969,11.700676284949,0.369361527836439,1.608,174.1638034,1.8067816,0,0,12.1840356232781
Asia Pacific,,1970,13.0720989161022,0.512369011368888,1.776704,180.7100104,5.8891424,0,0,14.1668692287374
Asia Pacific,,1971,13.9926685778205,0.610383273296527,1.754611,199.2820798,9.0308814,0,0,15.7531878581159
Asia Pacific,,1972,14.5317284674428,0.707094950373885,1.785591,205.116013,10.606947,0,0,16.9640522159199
Asia Pacific,,1973,14.8830350392181,0.872681259046409,1.834998,194.011624,12.0404432,0,0,19.2994251599296
Asia Pacific,,1974,15.2450506033206,1.08831233779149,2.49626910526316,217.904609488889,22.0280238,0,0,19.1744322431905
Asia Pacific,,1975,16.4068244200292,1.264362591041,2.65433436842105,232.444250363636,27.8782862,0,0,19.0841721994554
Asia Pacific,,1976,16.7964510903193,1.46159415307013,2.58706457894737,233.25336989899,37.2521292,0,0,20.2965265067321
Asia Pacific,,1977,17.9120811801802,1.79916856688349,2.62244347368421,227.038314020202,34.0082302,0,0,21.3382975956126
Asia Pacific,,1978,18.7894643826368,2.15847521734857,2.91747136842105,237.04640937688,66.738046,0,0,22.6453535681849
Asia Pacific,,1979,19.6997869046275,2.46727333736623,3.71292042105263,256.981874673625,82.2736382,0,0,23.2371170577963
Asia Pacific,,1980,20.8224209330609,2.64829234979452,5.17343315789474,273.447218798653,96.7950508,0,0,22.0347429304371
Asia Pacific,,1981,21.5101298939984,2.67732621413104,7.07196542105263,289.729690163187,104.0191674,0,0,21.4075901882687
Asia Pacific,,1982,22.2639868944721,2.78484174819992,15.9518947531579,282.667187430307,121.6514556,0,0,20.7358255842137
Asia Pacific,,1983,23.5681400028625,3.07530368751615,18.0678065660526,299.341370798708,145.5096622,0,0,21.0411520322572
Asia Pacific,,1984,25.6094527640146,3.59781858622438,19.7421374110526,299.406694026024,175.0157916,0,0,21.8427343408834
Asia Pacific,,1985,27.6308590403068,3.90971035043482,20.7914875115789,320.044613429226,209.9467762,0,0,21.7881921708894
Asia Pacific,,1986,28.6930017749577,4.26840876712247,21.6898900473684,328.159102202165,226.16808,0,0,22.6521170842942
Asia Pacific,,1987,30.759240100221,4.53114188453404,22.0097499368421,326.891281231324,266.6734152,0,0,23.3854163439431
Asia Pacific,,1988,32.958730988644,4.83248889084882,23.826704728421,361.786261663621,250.9199886,0,0,25.4021254286523
Asia Pacific,,1989,34.4446903990899,5.07338929534304,26.2433390294737,388.043529868139,265.5964838,0,0,26.9612511281231
Asia Pacific,,1990,35.1828473954887,5.47277091648488,22.3340819784416,399.271542834368,287.1385048,0.004,0.0323232323232323,28.4835859767857
Asia Pacific,,1991,36.6243201101178,6.00466556689747,22.838251944374,410.524272373348,306.127962,0.00945,0.122000909090909,29.7171945118577
Asia Pacific,,1992,37.8943967077602,6.41282556713828,23.0063342450498,401.524650190697,314.3659846,0.0276,0.22047404040404,31.7260896503902
Asia Pacific,,1993,39.8833992981997,6.71974309025278,22.8985139358653,440.286920610899,348.4297924,0.0431,0.311836666666667,33.1178936226346
Asia Pacific,,1994,41.8729964240212,7.3151808337277,26.3709795942326,443.29819759305,372.0585378,0.0534,0.583588080808081,35.0769607483653
Asia Pacific,,1995,42.8625023445016,7.66255174126312,30.902138720045,483.434431876182,410.2016684,0.070660101010101,1.12160131313131,37.2229490113891
Asia Pacific,,1996,44.739753076631,8.36555620440292,31.4560239692802,473.409440734879,431.27950996,0.0981606060606061,0.991205066484849,39.032866551301
Asia Pacific,,1997,44.9444317837258,9.03877560382157,34.937827664193,475.894667664747,459.452648,0.147015451951017,1.21395004149495,40.924758452789
Asia Pacific,,1998,44.8991935328549,9.24421628694662,37.5418518751725,506.674294676776,478.35173506,0.202918856060606,1.48955016659596,40.0000256303714
Asia Pacific,,1999,46.4440132011877,9.9825791049251,41.2026949659867,500.242965172028,486.4709344,0.286266606060606,2.05324900639394,41.8689372267166
Asia Pacific,,2000,48.0202313739427,10.7435132901817,44.6080648461709,521.652070630739,500.03927532,0.428484426231355,2.56394697970469,43.0928554055458
Asia Pacific,,2001,50.2277598798182,11.4000707562139,45.2442545189384,570.462755885721,506.6039518,0.608506426324449,3.51740941797741,43.3618632738272
Asia Pacific,,2002,54.0720145590651,11.9284069298753,47.0741344874855,578.907887429803,519.289670671,0.829111425113998,4.06701324667883,44.755551485847
Asia Pacific,,2003,61.8270325460074,12.9184503113897,49.2445474551032,594.353407470859,462.02941,1.11657060817005,5.34087585515362,46.6127928230528
Asia Pacific,,2004,69.5189844651935,13.6882777976528,53.0255288257152,699.151232816049,530.210443,1.46378501348719,9.18669339997316,49.2054505613596
Asia Pacific,,2005,79.0431205103526,14.7052810825718,60.1921653659189,727.874450024213,553.142095386629,1.85254052752161,12.0191936057141,49.6006058596941
Asia Pacific,,2006,85.1110712927826,15.822673609003,64.5000334471099,801.696935047466,567.91770983756,2.29110778005653,18.5698071338417,50.7619487507292
Asia Pacific,,2007,92.2038229320768,17.0423421283247,71.1330305973023,852.172959146771,544.764674593355,2.75747517258627,24.651011017376,52.4554881138895
Asia Pacific,,2008,94.7495081157771,18.1343303515779,79.0359076724211,997.775989307566,528.900572644185,3.36234034449941,36.1292849799302,52.2317513705199
Asia Pacific,,2009,97.8444073962127,18.5633915461804,87.9992224059737,968.085957101319,553.402872019777,4.40856319037846,54.879514823186,52.6556492634918
Asia Pacific,,2010,102.30666592432,20.7959082585377,98.1161011507225,1097.6868666475,582.945416696669,6.77846987186939,81.5253556283363,55.9725008115882
Asia Pacific,,2011,109.833565119297,22.4352487539411,104.633616333352,1117.78056781212,483.131797511958,12.2461950270463,113.632013920303,57.7495948005554
Asia Pacific,,2012,112.198433202399,23.9179460517829,112.965958041605,1261.99265520226,342.913721209867,17.6242733888576,147.770371079641,60.1766422503038
Asia Pacific,,2013,115.179828044965,24.7886833073077,124.725019622652,1385.56835696699,346.899298135429,32.463895794149,188.809080599637,61.1714204162056
Asia Pacific,,2014,115.955221484567,25.5161289482128,140.706142761875,1521.86822491923,371.053802762007,63.0136939917329,214.838550203603,62.1266529011863
Asia Pacific,,2015,115.267869999183,25.9274540056471,159.254484511102,1565.63574211012,419.868020112297,95.6275098296364,243.33918162815,64.5019136989127
Asia Pacific,,2016,114.807685100229,26.5516643514174,160.661068784841,1622.95956755029,467.814095365748,141.679573535926,312.537164536835,66.8843865988548
Asia Pacific,,2017,116.280923709487,27.9405009589497,185.597039152595,1671.97111941365,493.336444671224,219.88937186945,388.003337117693,68.8243570962051
Asia Pacific,,2018,119.615498398866,29.9172078276977,208.608519634719,1710.85692038584,554.141451833295,313.219324852448,463.710542374632,70.2673089720399
Asia Pacific,,2019,122.218429001855,31.3172719657115,238.022872594962,1783.65662782455,647.332203535768,393.921841313712,514.259616422061,71.5393426665148
Australia,AUS,1965,0.7273,0.00010611,0.296,7.689756,0,0,0,0.652022942
Australia,AUS,1966,0.7538,0.00014148,0.284,7.3450428,0,0,0,0.770571187
Australia,AUS,1967,0.7749,0.00014148,0.29,7.6057874,0,0,0,0.84379596
Australia,AUS,1968,0.7981,0.00109647,0.282,7.9505006,0,0,0,0.919025956
Australia,AUS,1969,0.8254,0.0148554,0.281,8.684121,0,0,0,0.944813246
Australia,AUS,1970,0.8341,0.062294308632,0.261,10.170687,0,0,0,1.044703518
Australia,AUS,1971,0.83725,0.0929760456996,0.263,11.5074428,0,0,0,1.099960433
Australia,AUS,1972,0.87455,0.1334673463104,0.28,11.5533144,0,0,0,1.11972008
Australia,AUS,1973,0.91075,0.1694476797444,0.338,12.2858392,0,0,0,1.194814635
Australia,AUS,1974,0.95065,0.19332716472,0.429,13.8739202,0,0,0,1.266246588
Australia,AUS,1975,0.98115,0.2076118941132,0.489,14.8878016,0,0,0,1.25317627
Australia,AUS,1976,1.01445,0.2450779826094,0.484,14.1538588,0,0,0,1.280957347
Australia,AUS,1977,1.05905,0.279966375576,0.429,13.5439502,0,0,0,1.341362727
Australia,AUS,1978,1.0867,0.3014113703292,0.405,14.6753494,0,0,0,1.35113045824847
Australia,AUS,1979,1.13595,0.3469506580188,0.418,14.2460556,0,0,0,1.37450723571279
Australia,AUS,1980,1.16915,0.3983971646304,0.385,13.4665978,0,0,0,1.31826634733266
Australia,AUS,1981,1.1993,0.4317998025348,0.404,13.8663438,0,0,0,1.27563597373583
Australia,AUS,1982,1.21205,0.4211310071484,0.516,12.770334,0,0,0,1.2815164920387
Australia,AUS,1983,1.2116,0.4574693538504,0.431,12.123648,0,0,0,1.25936535209591
Australia,AUS,1984,1.28125,0.451142149563709,0.441,13.1259488,0,0,0,1.31927807393378
Australia,AUS,1985,1.3253,0.4822294440613,0.456,13.9405106,0,0,0,1.26026220585861
Australia,AUS,1986,1.35895,0.526785412509011,0.46,14.0257988,0,0,0,1.28981918687757
Australia,AUS,1987,1.4161,0.537820527071228,0.47,13.613796,0,0,0,1.3143770495648
Australia,AUS,1988,1.48955,0.550776223776132,0.731,14.3344436,0,0,0,1.376739524508
Australia,AUS,1989,1.56225,0.600752309399917,0.81,14.253669,0,0,0,1.42622850149855
Australia,AUS,1990,1.59965,0.60393411781587,0.7595,14.7595,0,0,0,1.4469889541202
Australia,AUS,1991,1.63175,0.578955634861698,0.7195,15.6535,0,0.00545,0,1.40697578908058
Australia,AUS,1992,1.64145,0.598930452580871,0.67,15.9415,0,0.0121,0,1.4131959673588
Australia,AUS,1993,1.652,0.620976358827616,0.67,16.387,0,0.0146,0.002,1.48494872404021
Australia,AUS,1994,1.68575,0.689639642667313,0.6965,16.15,0,0.0174,0.0055,1.54131207376372
Australia,AUS,1995,1.743,0.696296491715621,0.8255,15.631,0,0.02115,0.007,1.58962153047584
Australia,AUS,1996,1.81425,0.70137587724732,0.9465,15.9685,0,0.0256,0.007,1.61443394944959
Australia,AUS,1997,1.90605,0.688698183912509,0.997,15.9525,0,0.03065,0.0075,1.64352470945632
